order_id,customer_id,order_date,suburb,state,postcode,product_category,quantity,unit_price_aud,discount_pct,shipping_fee_aud,sales_channel,payment_method,net_revenue_aud
ORD01065,CUST0044,2024-08-13,Newcastle,NSW,2300,Groceries,3,52.82,10,7.99,Online,Visa,150.6
ORD00175,CUST0104,2024-08-13,Melbourne,VIC,3000,Household,1,96.62,0,0.0,Online,Mastercard,96.62
ORD01383,CUST0016,2024-08-14,Newcastle,NSW,2300,Beauty,2,70.82,0,4.99,Mobile App,Afterpay,146.63
ORD00429,CUST0168,2024-08-15,Newcastle,NSW,2300,Sports,1,33.9,0,0.0,Online,Mastercard,33.9
ORD00132,CUST0043,2024-08-15,Parramatta,NSW,2150,Pet Care,1,25.87,0,7.99,Mobile App,PayPal,33.86
ORD01067,CUST0170,2024-08-15,Bunbury,WA,6230,Pet Care,1,50.97,15,9.99,Online,Visa,53.31
ORD00276,CUST0028,2024-08-16,Townsville,QLD,4810,Groceries,3,48.71,0,7.99,Online,Mastercard,154.12
ORD01117,CUST0214,2024-08-16,Geelong,VIC,3220,Baby,2,56.72,5,7.99,In-Store,Mastercard,115.76
ORD00803,CUST0095,2024-08-16,Dandenong,VIC,3175,Household,4,59.27,0,9.99,In-Store,Visa,247.07
ORD00121,CUST0024,2024-08-18,Parramatta,NSW,2150,Beauty,3,35.66,5,4.99,In-Store,Mastercard,106.62
ORD00343,CUST0200,2024-08-18,Townsville,QLD,4810,Pet Care,2,87.64,0,0.0,Online,Mastercard,175.28
ORD01384,CUST0216,2024-08-18,Geelong,VIC,3220,Groceries,3,47.58,0,0.0,Online,Apple Pay,142.74
ORD00625,CUST0210,2024-08-18,Gold Coast,QLD,4217,Household,2,84.92,0,9.99,Online,Mastercard,179.83
ORD00177,CUST0144,2024-08-18,Parramatta,NSW,2150,Groceries,2,36.13,0,0.0,Online,Visa,72.26
ORD00784,CUST0129,2024-08-19,Newcastle,NSW,2300,Beauty,1,92.86,0,9.99,Mobile App,PayPal,102.85
ORD00091,CUST0191,2024-08-19,Melbourne,VIC,3000,Groceries,1,20.28,0,4.99,Online,Apple Pay,25.27
ORD00046,CUST0127,2024-08-20,Townsville,QLD,4810,Household,3,81.73,15,4.99,Online,Visa,213.4
ORD00324,CUST0217,2024-08-20,Sydney,NSW,2000,Groceries,2,12.35,0,4.99,Mobile App,Visa,29.69
ORD00838,CUST0104,2024-08-20,Melbourne,VIC,3000,Fashion,2,53.92,5,0.0,Online,Visa,102.45
ORD01049,CUST0099,2024-08-20,Perth,WA,6000,Household,3,31.01,0,4.99,Online,Mastercard,98.02
ORD00652,CUST0117,2024-08-20,Wollongong,NSW,2500,Beauty,3,12.46,10,0.0,Online,Mastercard,33.64
ORD00328,CUST0068,2024-08-21,Dandenong,VIC,3175,Pet Care,1,30.07,5,0.0,Online,Visa,28.57
ORD00962,CUST0034,2024-08-21,Wollongong,NSW,2500,Fashion,1,131.7,5,7.99,Online,PayPal,133.11
ORD00068,CUST0089,2024-08-21,Ballarat,VIC,3350,Fashion,4,183.97,0,9.99,In-Store,Visa,745.87
ORD00662,CUST0042,2024-08-21,Dandenong,VIC,3175,Baby,1,64.21,5,7.99,Mobile App,Mastercard,68.99
ORD00790,CUST0084,2024-08-22,Geelong,VIC,3220,Electronics,1,426.53,10,12.99,Online,Visa,396.87
ORD00944,CUST0202,2024-08-22,Parramatta,NSW,2150,Groceries,3,11.11,10,12.99,In-Store,Mastercard,42.99
ORD01056,CUST0045,2024-08-22,Cairns,QLD,4870,Electronics,1,161.97,0,12.99,Online,Afterpay,174.96
ORD00092,CUST0012,2024-08-22,Townsville,QLD,4810,Pet Care,1,62.84,15,9.99,Mobile App,Visa,63.4
ORD00550,CUST0139,2024-08-22,Townsville,QLD,4810,Groceries,1,34.43,0,7.99,In-Store,Afterpay,42.42
ORD00657,CUST0034,2024-08-22,Wollongong,NSW,2500,Fashion,1,77.71,0,4.99,Online,Mastercard,82.7
ORD01232,CUST0218,2024-08-23,Perth,WA,6000,Sports,1,133.34,10,0.0,Online,PayPal,120.01
ORD00988,CUST0116,2024-08-23,Brisbane,QLD,4000,Household,2,89.33,10,7.99,In-Store,Mastercard,168.78
ORD00194,CUST0084,2024-08-23,Geelong,VIC,3220,Fashion,1,69.05,5,7.99,In-Store,Mastercard,73.59
ORD01054,CUST0064,2024-08-24,Bunbury,WA,6230,Beauty,1,59.75,15,12.99,Mobile App,PayPal,63.78
ORD00992,CUST0215,2024-08-24,Cairns,QLD,4870,Pet Care,3,50.21,10,0.0,Online,Visa,135.57
ORD00649,CUST0013,2024-08-24,Parramatta,NSW,2150,Groceries,1,20.52,0,9.99,Online,Visa,30.51
ORD00884,CUST0166,2024-08-24,Perth,WA,6000,Beauty,1,104.67,0,0.0,Online,Afterpay,104.67
ORD00335,CUST0095,2024-08-25,Dandenong,VIC,3175,Groceries,2,13.27,5,7.99,Online,Apple Pay,33.2
ORD01172,CUST0162,2024-08-25,Brisbane,QLD,4000,Beauty,5,73.15,0,4.99,In-Store,PayPal,370.74
ORD00776,CUST0181,2024-08-25,Townsville,QLD,4810,Electronics,3,213.27,5,12.99,Mobile App,PayPal,620.81
ORD00723,CUST0165,2024-08-25,Adelaide,SA,5000,Household,1,42.23,10,0.0,Online,Visa,38.01
ORD00712,CUST0037,2024-08-26,Sydney,NSW,2000,Pet Care,1,89.67,5,9.99,Online,Mastercard,95.18
ORD00021,CUST0134,2024-08-26,Adelaide,SA,5000,Fashion,2,168.84,0,12.99,Online,PayPal,350.67
ORD01350,CUST0074,2024-08-26,Bunbury,WA,6230,Groceries,2,12.13,0,7.99,Mobile App,Mastercard,32.25
ORD01261,CUST0019,2024-08-26,Canberra,ACT,2600,Groceries,1,18.04,15,9.99,Online,Mastercard,25.32
ORD00599,CUST0004,2024-08-27,Brisbane,QLD,4000,Fashion,1,60.04,0,4.99,In-Store,Visa,65.03
ORD01315,CUST0137,2024-08-28,Bunbury,WA,6230,Fashion,1,183.53,0,4.99,Online,PayPal,188.52
ORD01236,CUST0020,2024-08-28,Newcastle,NSW,2300,Groceries,1,8.93,15,7.99,Mobile App,PayPal,15.58
ORD00714,CUST0080,2024-08-28,Canberra,ACT,2600,Beauty,1,30.37,15,4.99,Online,Apple Pay,30.8
ORD00823,CUST0051,2024-08-28,Fremantle,WA,6160,Groceries,2,32.9,10,4.99,Online,Visa,64.21
ORD00691,CUST0179,2024-08-28,Fremantle,WA,6160,Electronics,1,180.53,5,12.99,Online,Visa,184.49
ORD00417,CUST0031,2024-08-29,Brisbane,QLD,4000,Electronics,3,101.55,15,4.99,In-Store,Mastercard,263.94
ORD00488,CUST0073,2024-08-30,Wollongong,NSW,2500,Pet Care,2,85.71,0,4.99,Online,Visa,176.41
ORD01030,CUST0183,2024-08-30,Fremantle,WA,6160,Household,5,42.51,10,12.99,Online,Mastercard,204.28
ORD00845,CUST0029,2024-08-31,Newcastle,NSW,2300,Beauty,4,41.42,5,12.99,Mobile App,Visa,170.39
ORD00871,CUST0064,2024-08-31,Bunbury,WA,6230,Fashion,1,73.56,15,9.99,Mobile App,PayPal,72.52
ORD00523,CUST0195,2024-09-01,Dandenong,VIC,3175,Sports,1,127.32,5,9.99,Mobile App,Apple Pay,130.94
ORD00919,CUST0005,2024-09-01,Melbourne,VIC,3000,Groceries,3,34.64,0,0.0,Online,Mastercard,103.92
ORD00007,CUST0198,2024-09-01,Dandenong,VIC,3175,Beauty,1,119.76,10,12.99,Online,Mastercard,120.77
ORD00199,CUST0021,2024-09-02,Bunbury,WA,6230,Household,4,42.02,0,0.0,Online,PayPal,168.08
ORD00693,CUST0084,2024-09-02,Geelong,VIC,3220,Electronics,2,355.73,0,9.99,Online,Visa,721.45
ORD00235,CUST0155,2024-09-02,Melbourne,VIC,3000,Groceries,1,21.82,0,7.99,Online,Apple Pay,29.81
ORD00445,CUST0177,2024-09-03,Parramatta,NSW,2150,Pet Care,2,55.6,0,7.99,Online,Afterpay,119.19
ORD00984,CUST0159,2024-09-03,Melbourne,VIC,3000,Household,1,24.71,20,0.0,Online,Visa,19.77
ORD00174,CUST0128,2024-09-04,Wollongong,NSW,2500,Fashion,2,98.68,5,9.99,Online,PayPal,197.48
ORD00680,CUST0052,2024-09-04,Dandenong,VIC,3175,Fashion,1,23.08,0,0.0,In-Store,Visa,23.08
ORD00277,CUST0174,2024-09-04,Perth,WA,6000,Beauty,1,47.59,5,4.99,Online,Mastercard,50.2
ORD00630,CUST0060,2024-09-05,Mount Gambier,SA,5290,Fashion,5,126.02,5,9.99,In-Store,Mastercard,608.59
ORD01108,CUST0155,2024-09-05,Melbourne,VIC,3000,Beauty,3,42.87,20,0.0,Online,Mastercard,102.89
ORD00589,CUST0166,2024-09-06,Perth,WA,6000,Groceries,5,43.23,5,0.0,Online,Apple Pay,205.34
ORD00008,CUST0193,2024-09-06,Brisbane,QLD,4000,Household,1,61.99,15,7.99,Online,Mastercard,60.68
ORD00619,CUST0199,2024-09-06,Gold Coast,QLD,4217,Baby,1,71.93,10,7.99,Online,Mastercard,72.73
ORD00745,CUST0036,2024-09-07,Brisbane,QLD,4000,Groceries,2,9.77,0,7.99,Online,PayPal,27.53
ORD01352,CUST0011,2024-09-07,Gold Coast,QLD,4217,Groceries,2,25.06,10,0.0,Online,Mastercard,45.11
ORD00381,CUST0021,2024-09-07,Bunbury,WA,6230,Electronics,3,107.8,0,12.99,In-Store,Visa,336.39
ORD00548,CUST0127,2024-09-08,Townsville,QLD,4810,Fashion,1,38.57,15,9.99,Online,PayPal,42.77
ORD01148,CUST0201,2024-09-08,Melbourne,VIC,3000,Household,4,93.63,5,0.0,Mobile App,Mastercard,355.79
ORD00808,CUST0142,2024-09-09,Sydney,NSW,2000,Electronics,3,399.42,10,9.99,Mobile App,Mastercard,1088.42
ORD00899,CUST0011,2024-09-09,Gold Coast,QLD,4217,Electronics,4,166.64,20,12.99,Online,Afterpay,546.24
ORD01325,CUST0166,2024-09-10,Perth,WA,6000,Pet Care,2,48.97,0,0.0,Online,Visa,97.94
ORD01336,CUST0104,2024-09-10,Melbourne,VIC,3000,Household,2,35.98,0,9.99,Online,PayPal,81.95
ORD00533,CUST0153,2024-09-10,Wollongong,NSW,2500,Groceries,1,33.75,10,0.0,Online,Visa,30.37
ORD00830,CUST0029,2024-09-10,Newcastle,NSW,2300,Pet Care,3,47.61,0,7.99,Mobile App,Afterpay,150.82
ORD00867,CUST0031,2024-09-11,Brisbane,QLD,4000,Beauty,1,77.67,10,9.99,In-Store,Visa,79.89
ORD01166,CUST0109,2024-09-11,Adelaide,SA,5000,Baby,1,65.25,15,0.0,Online,Apple Pay,55.46
ORD00152,CUST0103,2024-09-11,Melbourne,VIC,3000,Pet Care,3,49.41,15,7.99,Mobile App,Mastercard,133.99
ORD01029,CUST0017,2024-09-12,Melbourne,VIC,3000,Groceries,2,58.61,0,9.99,Online,Visa,127.21
ORD00179,CUST0081,2024-09-12,Dandenong,VIC,3175,Groceries,4,35.92,0,12.99,In-Store,Mastercard,156.67
ORD00457,CUST0151,2024-09-12,Parramatta,NSW,2150,Groceries,1,40.82,15,7.99,Online,PayPal,42.69
ORD01224,CUST0078,2024-09-12,Adelaide,SA,5000,Baby,2,64.15,0,9.99,Mobile App,Apple Pay,138.29
ORD01250,CUST0060,2024-09-13,Mount Gambier,SA,5290,Fashion,5,29.29,10,7.99,Online,PayPal,139.8
ORD01180,CUST0205,2024-09-13,Cairns,QLD,4870,Baby,5,33.49,0,12.99,Mobile App,PayPal,180.44
ORD00134,CUST0147,2024-09-14,Ballarat,VIC,3350,Fashion,1,156.98,5,12.99,Mobile App,Apple Pay,162.12
ORD00058,CUST0167,2024-09-14,Perth,WA,6000,Fashion,4,73.46,5,0.0,In-Store,Mastercard,279.15
ORD00463,CUST0089,2024-09-14,Ballarat,VIC,3350,Fashion,3,42.09,0,7.99,Mobile App,Afterpay,134.26
ORD00459,CUST0033,2024-09-15,Geelong,VIC,3220,Groceries,4,27.85,10,9.99,In-Store,Mastercard,110.25
ORD00427,CUST0187,2024-09-15,Melbourne,VIC,3000,Fashion,2,165.76,0,0.0,Online,Mastercard,331.52
ORD00961,CUST0126,2024-09-15,Adelaide,SA,5000,Pet Care,1,57.07,0,0.0,Online,Afterpay,57.07
ORD00826,CUST0149,2024-09-15,Wollongong,NSW,2500,Household,3,73.79,0,7.99,Mobile App,Visa,229.36
ORD00953,CUST0152,2024-09-15,Townsville,QLD,4810,Household,4,71.61,15,12.99,Online,Visa,256.46
ORD00413,CUST0137,2024-09-16,Bunbury,WA,6230,Baby,1,34.62,5,9.99,Online,Visa,42.88
ORD01283,CUST0201,2024-09-16,Melbourne,VIC,3000,Pet Care,2,134.04,0,7.99,Online,PayPal,276.07
ORD00187,CUST0101,2024-09-16,Geelong,VIC,3220,Fashion,1,143.59,10,9.99,In-Store,Mastercard,139.22
ORD01094,CUST0196,2024-09-17,Newcastle,NSW,2300,Electronics,1,513.49,0,9.99,Mobile App,Afterpay,523.48
ORD00914,CUST0076,2024-09-18,Gold Coast,QLD,4217,Beauty,2,64.07,5,4.99,Online,Visa,126.72
ORD01306,CUST0096,2024-09-18,Melbourne,VIC,3000,Fashion,1,137.45,10,4.99,Online,Mastercard,128.7
ORD00801,CUST0072,2024-09-19,Perth,WA,6000,Groceries,3,29.07,0,4.99,Online,Mastercard,92.2
ORD00911,CUST0158,2024-09-19,Geelong,VIC,3220,Groceries,3,38.96,5,0.0,Online,Mastercard,111.04
ORD00107,CUST0125,2024-09-19,Townsville,QLD,4810,Beauty,2,97.29,0,0.0,Online,Mastercard,194.58
ORD00238,CUST0120,2024-09-19,Perth,WA,6000,Beauty,2,41.48,0,0.0,In-Store,Mastercard,82.96
ORD00511,CUST0129,2024-09-20,Newcastle,NSW,2300,Fashion,1,158.97,0,0.0,Mobile App,Visa,158.97
ORD00814,CUST0163,2024-09-20,Dandenong,VIC,3175,Fashion,1,78.86,0,4.99,Online,Afterpay,83.85
ORD00398,CUST0105,2024-09-20,Sydney,NSW,2000,Pet Care,2,43.91,10,4.99,Mobile App,Visa,84.03
ORD01112,CUST0180,2024-09-20,Dandenong,VIC,3175,Pet Care,1,94.33,0,12.99,Online,Visa,107.32
ORD00480,CUST0099,2024-09-21,Perth,WA,6000,Household,2,85.77,10,0.0,In-Store,Mastercard,154.39
ORD01390,CUST0097,2024-09-21,Brisbane,QLD,4000,Sports,2,206.96,5,0.0,Online,Visa,393.22
ORD00896,CUST0093,2024-09-21,Perth,WA,6000,Fashion,3,32.56,0,9.99,Online,Apple Pay,107.67
ORD01010,CUST0026,2024-09-21,Perth,WA,6000,Household,2,52.79,15,12.99,Online,Visa,102.73
ORD00509,CUST0146,2024-09-21,Townsville,QLD,4810,Groceries,2,27.29,10,4.99,Online,Apple Pay,54.11
ORD01143,CUST0143,2024-09-22,Gold Coast,QLD,4217,Sports,1,66.49,10,4.99,In-Store,Mastercard,64.83
ORD01098,CUST0183,2024-09-22,Fremantle,WA,6160,Fashion,2,134.81,0,4.99,In-Store,PayPal,274.61
ORD00647,CUST0191,2024-09-23,Melbourne,VIC,3000,Beauty,2,56.77,5,4.99,Online,Mastercard,112.85
ORD00951,CUST0010,2024-09-23,Perth,WA,6000,Beauty,3,15.74,0,7.99,In-Store,Visa,55.21
ORD01125,CUST0217,2024-09-23,Sydney,NSW,2000,Household,2,34.39,0,7.99,Mobile App,Mastercard,76.77
ORD00728,CUST0173,2024-09-23,Melbourne,VIC,3000,Pet Care,2,103.22,10,7.99,Online,Afterpay,193.79
ORD01081,CUST0190,2024-09-23,Parramatta,NSW,2150,Sports,2,30.78,0,4.99,Mobile App,Mastercard,66.55
ORD00667,CUST0135,2024-09-23,Fremantle,WA,6160,Beauty,4,86.9,5,12.99,Mobile App,Mastercard,343.21
ORD00521,CUST0155,2024-09-24,Melbourne,VIC,3000,Beauty,3,19.41,0,12.99,Online,PayPal,71.22
ORD00859,CUST0158,2024-09-24,Geelong,VIC,3220,Sports,1,115.32,15,4.99,Online,Mastercard,103.01
ORD00997,CUST0033,2024-09-24,Geelong,VIC,3220,Household,5,37.3,5,0.0,Mobile App,Visa,177.18
ORD00144,CUST0091,2024-09-25,Dandenong,VIC,3175,Household,1,58.11,0,4.99,In-Store,Visa,63.1
ORD00243,CUST0140,2024-09-25,Adelaide,SA,5000,Electronics,1,125.94,15,4.99,Online,PayPal,112.04
ORD00615,CUST0003,2024-09-25,Sydney,NSW,2000,Baby,1,106.54,5,0.0,Online,Mastercard,101.21
ORD00569,CUST0179,2024-09-25,Fremantle,WA,6160,Beauty,1,74.25,5,12.99,Mobile App,Mastercard,83.53
ORD01157,CUST0057,2024-09-26,Townsville,QLD,4810,Household,1,48.45,0,7.99,Mobile App,Visa,56.44
ORD01359,CUST0047,2024-09-26,Geelong,VIC,3220,Household,4,19.51,15,7.99,Online,Visa,74.32
ORD00800,CUST0024,2024-09-26,Parramatta,NSW,2150,Household,1,33.83,5,0.0,Online,Apple Pay,32.14
ORD01024,CUST0054,2024-09-26,Melbourne,VIC,3000,Household,2,93.98,0,7.99,In-Store,Apple Pay,195.95
ORD00549,CUST0131,2024-09-26,Sydney,NSW,2000,Household,1,87.07,0,4.99,Mobile App,Mastercard,92.06
ORD00318,CUST0062,2024-09-27,Melbourne,VIC,3000,Electronics,5,284.01,0,4.99,In-Store,Visa,1425.04
ORD00720,CUST0067,2024-09-27,Melbourne,VIC,3000,Pet Care,1,69.82,0,0.0,In-Store,Mastercard,69.82
ORD00357,CUST0057,2024-09-28,Townsville,QLD,4810,Groceries,2,45.29,10,12.99,Online,Mastercard,94.51
ORD00759,CUST0108,2024-09-28,Dandenong,VIC,3175,Groceries,2,22.79,0,0.0,In-Store,Afterpay,45.58
ORD00115,CUST0057,2024-09-28,Townsville,QLD,4810,Household,1,42.86,0,4.99,Online,Apple Pay,47.85
ORD01229,CUST0063,2024-09-29,Fremantle,WA,6160,Household,2,34.3,5,12.99,Mobile App,Visa,78.16
ORD01399,CUST0059,2024-09-30,Sydney,NSW,2000,Groceries,1,40.49,0,7.99,Mobile App,Mastercard,48.48
ORD00358,CUST0060,2024-09-30,Mount Gambier,SA,5290,Fashion,2,164.78,0,9.99,In-Store,Apple Pay,339.55
ORD01152,CUST0022,2024-10-01,Fremantle,WA,6160,Fashion,1,58.62,10,7.99,Online,Afterpay,60.75
ORD00181,CUST0127,2024-10-01,Townsville,QLD,4810,Beauty,2,22.69,15,9.99,Online,Visa,48.56
ORD00990,CUST0179,2024-10-02,Fremantle,WA,6160,Pet Care,1,60.53,10,4.99,Online,PayPal,59.47
ORD00982,CUST0163,2024-10-03,Dandenong,VIC,3175,Beauty,1,45.94,10,0.0,In-Store,PayPal,41.35
ORD00740,CUST0112,2024-10-03,Wollongong,NSW,2500,Electronics,1,333.29,10,4.99,Online,Mastercard,304.95
ORD00736,CUST0157,2024-10-03,Ballarat,VIC,3350,Household,1,105.55,5,0.0,Mobile App,Visa,100.27
ORD00591,CUST0035,2024-10-04,Parramatta,NSW,2150,Household,1,23.99,0,9.99,Mobile App,Visa,33.98
ORD01218,CUST0040,2024-10-05,Mount Gambier,SA,5290,Household,3,39.11,5,0.0,Online,PayPal,111.46
ORD00273,CUST0019,2024-10-05,Canberra,ACT,2600,Electronics,3,314.72,5,12.99,Online,Apple Pay,909.94
ORD01393,CUST0219,2024-10-06,Gold Coast,QLD,4217,Beauty,1,111.77,5,4.99,Mobile App,Visa,111.17
ORD01195,CUST0210,2024-10-06,Gold Coast,QLD,4217,Groceries,1,12.05,10,4.99,Mobile App,Visa,15.84
ORD00659,CUST0114,2024-10-07,Sydney,NSW,2000,Groceries,5,28.01,5,0.0,Online,Afterpay,133.05
ORD00568,CUST0092,2024-10-07,Wollongong,NSW,2500,Sports,1,55.35,0,9.99,Online,Apple Pay,65.34
ORD00626,CUST0190,2024-10-07,Parramatta,NSW,2150,Beauty,1,50.07,0,9.99,Online,PayPal,60.06
ORD00292,CUST0074,2024-10-08,Bunbury,WA,6230,Groceries,4,50.6,5,12.99,Online,Mastercard,205.27
ORD00237,CUST0063,2024-10-09,Fremantle,WA,6160,Baby,2,72.73,10,7.99,Online,Visa,138.9
ORD01158,CUST0211,2024-10-09,Perth,WA,6000,Sports,4,105.65,0,9.99,Online,Visa,432.59
ORD00527,CUST0157,2024-10-09,Ballarat,VIC,3350,Household,1,25.02,10,12.99,Mobile App,Mastercard,35.51
ORD00250,CUST0220,2024-10-09,Wollongong,NSW,2500,Baby,1,74.61,0,12.99,Online,Afterpay,87.6
ORD00052,CUST0107,2024-10-09,Wollongong,NSW,2500,Sports,1,147.7,20,0.0,Online,Visa,118.16
ORD00055,CUST0126,2024-10-09,Adelaide,SA,5000,Sports,2,186.6,0,9.99,Mobile App,Mastercard,383.19
ORD00490,CUST0204,2024-10-10,Dandenong,VIC,3175,Sports,1,166.99,5,4.99,In-Store,Visa,163.63
ORD00384,CUST0172,2024-10-10,Sydney,NSW,2000,Household,2,46.71,5,7.99,Online,Mastercard,96.74
ORD00331,CUST0094,2024-10-10,Wollongong,NSW,2500,Household,1,92.59,0,4.99,In-Store,Afterpay,97.58
ORD00165,CUST0052,2024-10-10,Dandenong,VIC,3175,Pet Care,1,106.91,0,9.99,Mobile App,Mastercard,116.9
ORD00288,CUST0099,2024-10-11,Perth,WA,6000,Electronics,2,867.34,5,7.99,Online,Visa,1655.94
ORD00230,CUST0152,2024-10-11,Townsville,QLD,4810,Sports,1,46.24,15,12.99,Online,Apple Pay,52.29
ORD00024,CUST0091,2024-10-11,Dandenong,VIC,3175,Pet Care,1,34.77,0,9.99,Online,Apple Pay,44.76
ORD00554,CUST0148,2024-10-11,Adelaide,SA,5000,Baby,3,97.65,10,7.99,Online,Mastercard,271.64
ORD01316,CUST0186,2024-10-11,Ballarat,VIC,3350,Household,2,43.47,0,4.99,Mobile App,Mastercard,91.93
ORD00648,CUST0011,2024-10-12,Gold Coast,QLD,4217,Sports,1,177.12,0,4.99,Online,PayPal,182.11
ORD01324,CUST0024,2024-10-12,Parramatta,NSW,2150,Household,1,15.19,0,0.0,In-Store,Visa,15.19
ORD00602,CUST0049,2024-10-12,Brisbane,QLD,4000,Groceries,2,34.16,10,7.99,Mobile App,Mastercard,69.48
ORD00774,CUST0205,2024-10-12,Cairns,QLD,4870,Baby,3,66.57,0,4.99,Mobile App,Afterpay,204.7
ORD00893,CUST0078,2024-10-13,Adelaide,SA,5000,Fashion,1,91.07,10,0.0,Online,Visa,81.96
ORD01090,CUST0045,2024-10-14,Cairns,QLD,4870,Household,3,37.66,5,12.99,Mobile App,Visa,120.32
ORD00099,CUST0190,2024-10-14,Parramatta,NSW,2150,Household,2,28.41,0,0.0,Mobile App,Afterpay,56.82
ORD00794,CUST0082,2024-10-14,Parramatta,NSW,2150,Beauty,3,104.0,0,7.99,Mobile App,Afterpay,319.99
ORD01245,CUST0009,2024-10-15,Newcastle,NSW,2300,Household,3,45.22,0,4.99,In-Store,Mastercard,140.65
ORD00215,CUST0202,2024-10-15,Parramatta,NSW,2150,Groceries,4,59.29,0,4.99,Online,PayPal,242.15
ORD00070,CUST0006,2024-10-16,Parramatta,NSW,2150,Fashion,2,88.49,10,0.0,In-Store,PayPal,159.28
ORD01364,CUST0213,2024-10-16,Canberra,ACT,2600,Fashion,4,41.55,0,9.99,Online,Mastercard,176.19
ORD00251,CUST0180,2024-10-16,Dandenong,VIC,3175,Groceries,1,34.29,5,9.99,In-Store,Apple Pay,42.57
ORD01349,CUST0180,2024-10-17,Dandenong,VIC,3175,Household,3,74.79,5,12.99,In-Store,PayPal,226.14
ORD00690,CUST0051,2024-10-17,Fremantle,WA,6160,Pet Care,2,61.56,10,12.99,Online,PayPal,123.8
ORD01264,CUST0040,2024-10-17,Mount Gambier,SA,5290,Fashion,3,96.09,0,0.0,Online,Afterpay,288.27
ORD00855,CUST0217,2024-10-17,Sydney,NSW,2000,Beauty,2,66.41,5,0.0,In-Store,Mastercard,126.18
ORD00981,CUST0026,2024-10-17,Perth,WA,6000,Household,1,22.66,5,9.99,Online,Visa,31.52
ORD01103,CUST0051,2024-10-17,Fremantle,WA,6160,Electronics,1,355.25,5,0.0,In-Store,Visa,337.49
ORD01358,CUST0107,2024-10-17,Wollongong,NSW,2500,Beauty,1,59.28,0,0.0,In-Store,Mastercard,59.28
ORD00173,CUST0165,2024-10-19,Adelaide,SA,5000,Pet Care,1,98.34,0,0.0,Online,Afterpay,98.34
ORD00970,CUST0114,2024-10-19,Sydney,NSW,2000,Pet Care,1,97.02,5,4.99,Mobile App,PayPal,97.16
ORD00263,CUST0099,2024-10-19,Perth,WA,6000,Groceries,1,30.22,0,7.99,Mobile App,Afterpay,38.21
ORD00597,CUST0009,2024-10-19,Newcastle,NSW,2300,Groceries,2,43.7,5,0.0,Mobile App,Mastercard,83.03
ORD00386,CUST0021,2024-10-19,Bunbury,WA,6230,Household,1,48.95,15,0.0,In-Store,PayPal,41.61
ORD01239,CUST0102,2024-10-19,Ballarat,VIC,3350,Sports,3,271.06,10,9.99,Online,Afterpay,741.85
ORD00665,CUST0135,2024-10-19,Fremantle,WA,6160,Groceries,1,22.72,0,0.0,Mobile App,Afterpay,22.72
ORD00514,CUST0152,2024-10-20,Townsville,QLD,4810,Groceries,5,28.73,5,0.0,Online,Visa,136.47
ORD00385,CUST0134,2024-10-20,Adelaide,SA,5000,Electronics,1,837.51,5,12.99,In-Store,Mastercard,808.62
ORD01011,CUST0027,2024-10-20,Dandenong,VIC,3175,Groceries,5,57.87,10,7.99,Online,Mastercard,268.41
ORD00772,CUST0064,2024-10-20,Bunbury,WA,6230,Household,1,62.89,5,7.99,In-Store,Mastercard,67.74
ORD00159,CUST0040,2024-10-20,Mount Gambier,SA,5290,Baby,2,71.97,15,4.99,Online,Mastercard,127.34
ORD00069,CUST0099,2024-10-21,Perth,WA,6000,Sports,1,293.19,0,9.99,Online,Afterpay,303.18
ORD00722,CUST0061,2024-10-22,Canberra,ACT,2600,Baby,2,157.2,10,0.0,Mobile App,Mastercard,282.96
ORD00228,CUST0036,2024-10-22,Brisbane,QLD,4000,Beauty,2,24.79,0,9.99,Mobile App,Afterpay,59.57
ORD00283,CUST0055,2024-10-22,Brisbane,QLD,4000,Groceries,3,27.64,10,4.99,Online,PayPal,79.62
ORD00816,CUST0070,2024-10-23,Fremantle,WA,6160,Baby,3,118.31,10,0.0,Online,Visa,319.44
ORD00789,CUST0206,2024-10-23,Bunbury,WA,6230,Groceries,1,60.5,15,12.99,Online,Afterpay,64.42
ORD00551,CUST0118,2024-10-24,Geelong,VIC,3220,Household,2,25.16,0,12.99,Online,Mastercard,63.31
ORD00711,CUST0009,2024-10-24,Newcastle,NSW,2300,Fashion,3,145.1,5,4.99,Online,Afterpay,418.53
ORD00180,CUST0024,2024-10-25,Parramatta,NSW,2150,Fashion,2,194.91,5,7.99,Online,Visa,378.32
ORD00407,CUST0118,2024-10-26,Geelong,VIC,3220,Household,1,26.78,5,12.99,Online,Mastercard,38.43
ORD00078,CUST0138,2024-10-26,Sydney,NSW,2000,Groceries,4,29.39,0,9.99,Online,Afterpay,127.55
ORD00044,CUST0133,2024-10-26,Geelong,VIC,3220,Baby,1,64.84,15,0.0,Online,PayPal,55.11
ORD01052,CUST0182,2024-10-27,Adelaide,SA,5000,Baby,3,108.38,0,9.99,Online,Afterpay,335.13
ORD01194,CUST0028,2024-10-27,Townsville,QLD,4810,Groceries,3,16.66,10,0.0,In-Store,Apple Pay,44.98
ORD00087,CUST0033,2024-10-27,Geelong,VIC,3220,Pet Care,2,23.61,0,7.99,Online,PayPal,55.21
ORD01248,CUST0190,2024-10-27,Parramatta,NSW,2150,Beauty,2,23.32,5,4.99,Mobile App,Mastercard,49.3
